token_pos,layer,slot,expert_id,gate_weight
8,1,1,33,0.12258822
8,1,2,29,0.16003329
8,1,3,21,0.22110195
8,1,4,41,0.15669349
8,1,5,223,0.17386615
9,1,0,25,0.16952403
9,1,1,82,0.36220682
9,1,2,32,0.098077238
9,1,3,76,0.27469626
9,1,4,0,0.049212303
9,1,5,151,0.046283357
10,1,0,80,0.17855671
10,1,1,164,0.17735763
10,1,2,0,0.11136468
10,1,3,211,0.16688661
10,1,4,131,0.17532904
10,1,5,7,0.19050536
11,1,0,233,0.17048505
11,1,1,201,0.11918331
11,1,2,49,0.19140731
11,1,3,127,0.18096556
11,1,4,30,0.19272681
11,1,5,148,0.14523193
12,1,0,93,0.1439385
12,1,1,181,0.17425579
12,1,2,212,0.17226085
12,1,3,123,0.18107276
12,1,4,76,0.17840785
12,1,5,133,0.15006424
13,1,0,147,0.17420402
13,1,1,132,0.1787376
13,1,2,174,0.16123204
13,1,3,225,0.16623145
13,1,4,123,0.15550306
13,1,5,228,0.16409183
14,1,0,3,0.1273789
14,1,1,206,0.10744339
14,1,2,177,0.3210856
14,1,3,44,0.11159149
14,1,4,77,0.21821456
14,1,5,2,0.11428607
15,1,0,224,0.37543386
15,1,1,111,0.26975825
15,1,2,31,0.054353453
15,1,3,62,0.15308556
15,1,4,163,0.070832945
15,1,5,200,0.076535881
16,1,0,136,0.16658333
16,1,1,183,0.16529205
16,1,2,234,0.13988838
16,1,3,95,0.15894395
16,1,4,174,0.18006982
16,1,5,173,0.18922248
17,1,0,12,0.17771468
17,1,1,251,0.11486749
17,1,2,80,0.17838371
17,1,3,56,0.16897914
17,1,4,6,0.17350672
17,1,5,23,0.18654825
18,1,0,112,0.20838957
18,1,1,74,0.16965075
18,1,2,36,0.17689262
18,1,3,16,0.15426277
18,1,4,28,0.1299357
18,1,5,5,0.16086857
19,1,0,160,0.36572927
19,1,1,2,0.17161821
19,1,2,39,0.14538756
19,1,3,6,0.083728939
19,1,4,38,0.13819392
19,1,5,74,0.095342137
20,1,0,206,0.18050791
20,1,1,115,0.1709
20,1,2,4,0.18178536
20,1,3,236,0.16831505
20,1,4,223,0.17932561
20,1,5,8,0.11916607
21,1,0,53,0.17967069
21,1,1,142,0.17899598
21,1,2,173,0.19924633
21,1,3,125,0.12829702
21,1,4,39,0.16926275
21,1,5,193,0.1445272
22,1,0,210,0.076610684
22,1,1,155,0.16072823
22,1,2,36,0.19574346
22,1,3,229,0.19860907
22,1,4,86,0.31775844
22,1,5,114,0.050550148
23,1,0,47,0.12491155
23,1,1,44,0.092990987
23,1,2,152,0.48425382
23,1,3,59,0.066792771
23,1,4,55,0.1432645
23,1,5,74,0.087786347
24,1,0,38,0.17319584
24,1,1,133,0.15902677
24,1,2,240,0.15967087
24,1,3,51,0.21101949
24,1,4,8,0.15260531
24,1,5,36,0.14448172
25,1,0,210,0.13055854
25,1,1,155,0.18991467
25,1,2,36,0.21965249
25,1,3,229,0.13936906
25,1,4,86,0.2726438
25,1,5,114,0.047861412
26,1,0,47,0.1590575
26,1,1,44,0.11980551
26,1,2,152,0.3911272
26,1,3,59,0.072619721
26,1,4,55,0.14663991
26,1,5,74,0.11075017
27,1,0,52,0.17332736
27,1,1,104,0.15893798
27,1,2,64,0.15787433
27,1,3,233,0.18309936
27,1,4,51,0.15428646
27,1,5,195,0.17247452
28,1,0,43,0.14640149
28,1,1,82,0.17634383
28,1,2,236,0.14382087
28,1,3,120,0.15702827
28,1,4,95,0.19886577
28,1,5,184,0.17753974
29,1,0,25,0.14634919
29,1,1,82,0.38813555
29,1,2,32,0.11132105
29,1,3,76,0.26479077
29,1,4,0,0.048783977
29,1,5,151,0.040619444
30,1,0,236,0.12753917
30,1,1,113,0.20588414
30,1,2,205,0.15702687
30,1,3,9,0.19683981
30,1,4,237,0.13786136
30,1,5,186,0.17484862
31,1,0,206,0.18063892
31,1,1,245,0.12628298
31,1,2,150,0.15394256
31,1,3,71,0.15478848
31,1,4,61,0.15609385
31,1,5,207,0.22825322
32,1,0,149,0.15370621
32,1,1,169,0.18437308
32,1,2,192,0.17569876
32,1,3,163,0.16651158
32,1,4,207,0.17977999
32,1,5,9,0.13993037
33,1,0,47,0.12988691
33,1,1,148,0.11783758
33,1,2,210,0.10961035
33,1,3,97,0.38338289
33,1,4,36,0.098542236
33,1,5,174,0.16074006
34,1,0,182,0.17142642
34,1,1,232,0.078061044
34,1,2,104,0.30936018
34,1,3,19,0.18619937
34,1,4,38,0.18632032
34,1,5,75,0.068632714
35,1,0,4,0.18284854
35,1,1,128,0.19434629
35,1,2,2,0.17520107
35,1,3,223,0.10845466
35,1,4,232,0.17256856
35,1,5,35,0.16658083
36,1,0,178,0.16885889
36,1,1,186,0.16928634
36,1,2,83,0.17025615
36,1,3,130,0.17726825
36,1,4,141,0.15073062
36,1,5,165,0.16359973
37,1,0,61,0.15528126
37,1,1,105,0.18742029
37,1,2,216,0.16205956
37,1,3,200,0.1479547
37,1,4,16,0.17357858
37,1,5,164,0.17370562
38,1,0,235,0.31921116
38,1,1,93,0.16154112
38,1,2,127,0.13703644
38,1,3,66,0.11037857
38,1,4,116,0.12155601
38,1,5,135,0.15027671
39,1,0,210,0.05509796
39,1,1,155,0.18173257
39,1,2,36,0.18535332
39,1,3,229,0.13152441
39,1,4,86,0.39177033
39,1,5,114,0.054521374
40,1,0,182,0.24642353
40,1,1,232,0.048146877
40,1,2,104,0.15819626
40,1,3,19,0.23178053
40,1,4,38,0.27214658
40,1,5,75,0.043306258
41,1,0,48,0.21628319
41,1,1,97,0.13891084
41,1,2,79,0.10109504
41,1,3,223,0.18141393
41,1,4,42,0.16702051
41,1,5,145,0.19527648
42,1,0,57,0.25958398
42,1,1,175,0.13992392
42,1,2,95,0.13472773
42,1,3,181,0.12122977
42,1,4,139,0.21591395
42,1,5,146,0.12862067
43,1,0,62,0.17389181
43,1,1,227,0.18198942
43,1,2,115,0.15370156
43,1,3,201,0.19330949
43,1,4,253,0.15155314
43,1,5,47,0.14555462
44,1,0,44,0.094758056
44,1,1,117,0.35723695
44,1,2,169,0.11436913
44,1,3,37,0.092029154
44,1,4,195,0.12473767
44,1,5,48,0.21686906
45,1,0,17,0.17733625
45,1,1,178,0.18316896
45,1,2,243,0.10400305
45,1,3,141,0.19411068
45,1,4,103,0.19115663
45,1,5,74,0.1502244
46,1,0,117,0.13699053
46,1,1,154,0.1659064
46,1,2,77,0.19661911
46,1,3,43,0.16431659
46,1,4,174,0.22633296
46,1,5,243,0.10983445
47,1,0,253,0.12743707
47,1,1,149,0.1431739
47,1,2,46,0.17373338
47,1,3,36,0.06191672
47,1,4,158,0.34678981
47,1,5,0,0.1469491
48,1,0,32,0.050063584
48,1,1,251,0.29748642
48,1,2,226,0.38645729
48,1,3,164,0.078351952
48,1,4,2,0.15334281
48,1,5,137,0.034297977
49,1,0,135,0.1517031
49,1,1,207,0.16142519
49,1,2,180,0.1728525
49,1,3,162,0.18371759
49,1,4,11,0.13708292
49,1,5,188,0.19321868
50,1,0,70,0.15713112
50,1,1,35,0.11133244
50,1,2,6,0.18922088
50,1,3,80,0.18063352
50,1,4,9,0.16367373
50,1,5,185,0.1980083
51,1,0,224,0.4363057
51,1,1,111,0.35384399
51,1,2,31,0.037473906
51,1,3,62,0.088364497
51,1,4,163,0.036433499
51,1,5,200,0.047578443
52,1,0,42,0.15590273
52,1,1,56,0.14115541
52,1,2,21,0.18826596
52,1,3,251,0.12079956
52,1,4,203,0.19679646
52,1,5,249,0.19707985
53,1,0,25,0.15256186
53,1,1,82,0.36675462
53,1,2,32,0.11710638
53,1,3,76,0.25378731
53,1,4,0,0.05479211
53,1,5,151,0.054997731
0,2,0,96,0.17582802
0,2,1,146,0.19591595
0,2,2,47,0.16104929
0,2,3,225,0.15445049
0,2,4,114,0.15898663
0,2,5,34,0.15376963
1,2,0,199,0.16363877
1,2,1,247,0.12575673
1,2,2,221,0.17495035
1,2,3,119,0.21339369
1,2,4,88,0.1699789
1,2,5,103,0.15228158
2,2,0,242,0.078442208
2,2,1,21,0.10888522
2,2,2,76,0.28247201
2,2,3,89,0.18272611
2,2,4,101,0.092534378
2,2,5,185,0.25494006
3,2,0,235,0.20535262
3,2,1,220,0.19270734
3,2,2,141,0.11736684
3,2,3,51,0.14916082
3,2,4,8,0.1554561
3,2,5,182,0.17995627
4,2,0,12,0.16403149
4,2,1,64,0.16230337
4,2,2,247,0.18827787
4,2,3,6,0.15770048
4,2,4,88,0.12169126
4,2,5,19,0.20599556
5,2,0,144,0.11491837
5,2,1,141,0.13104776
5,2,2,33,0.20724796
5,2,3,249,0.16072217
5,2,4,21,0.18955305
5,2,5,32,0.19651072
6,2,0,40,0.22510856
6,2,1,59,0.11451815
6,2,2,24,0.17084724
6,2,3,210,0.17070393
6,2,4,115,0.15235005
6,2,5,26,0.16647206
7,2,0,224,0.10792721
7,2,1,244,0.20664337
7,2,2,104,0.18412647
7,2,3,49,0.17788185
7,2,4,42,0.16487363
7,2,5,109,0.15854749
8,2,0,151,0.18803075
8,2,1,127,0.20559327
8,2,2,68,0.15475622
8,2,3,8,0.12718339
8,2,4,61,0.068784103
8,2,5,163,0.25565225
9,2,0,84,0.037730839
9,2,1,128,0.29719043
9,2,2,39,0.098393381
9,2,3,195,0.090532109
9,2,4,159,0.45424941
9,2,5,146,0.021903817
10,2,0,219,0.18063055
10,2,1,148,0.17744245
10,2,2,182,0.1905479
10,2,3,233,0.12528934
10,2,4,199,0.14958815
10,2,5,85,0.17650163
11,2,0,9,0.1475202
11,2,1,251,0.17203867
11,2,2,173,0.1838484
11,2,3,229,0.16997738
11,2,4,0,0.14776765
11,2,5,106,0.17884769
12,2,0,251,0.16362563
12,2,1,241,0.19633822
12,2,2,132,0.13465331
12,2,3,61,0.1502967
12,2,4,245,0.1773304
12,2,5,250,0.17775577
13,2,0,116,0.18038139
13,2,1,91,0.17449135
13,2,2,223,0.1730018
13,2,3,209,0.16242948
13,2,4,176,0.11685774
13,2,5,5,0.19283828
14,2,0,93,0.130225
14,2,1,240,0.37883362
14,2,2,196,0.17557253
14,2,3,27,0.07023003
14,2,4,103,0.1303833
14,2,5,219,0.1147555
15,2,0,160,0.1106244
15,2,1,185,0.14311247
15,2,2,94,0.18095811
15,2,3,231,0.16543157
15,2,4,158,0.33068195
15,2,5,98,0.069191471
16,2,0,117,0.18864742
16,2,1,159,0.12611257
16,2,2,9,0.18890898
16,2,3,123,0.17250031
16,2,4,124,0.15943199
16,2,5,163,0.16439871
17,2,0,129,0.17235784
17,2,1,193,0.14260586
17,2,2,143,0.15118779
17,2,3,127,0.19740598
17,2,4,80,0.17811783
17,2,5,174,0.15832475
18,2,0,108,0.1678271
18,2,1,217,0.1762132
18,2,2,98,0.14661172
18,2,3,219,0.1568982
18,2,4,69,0.2060317
18,2,5,120,0.14641811
19,2,0,22,0.18944122
19,2,1,208,0.11768057
19,2,2,20,0.088964634
19,2,3,150,0.41034162
19,2,4,39,0.081665061
19,2,5,68,0.11190687
20,2,0,78,0.14975958
20,2,1,179,0.17717412
20,2,2,51,0.17045394
20,2,3,26,0.18690465
20,2,4,198,0.18298645
20,2,5,227,0.13272129
21,2,0,57,0.18258165
21,2,1,108,0.17408314
21,2,2,128,0.17941783
21,2,3,40,0.12890209
21,2,4,37,0.16779745
21,2,5,113,0.16721782
22,2,0,20,0.054665908
22,2,1,174,0.10224476
22,2,2,77,0.29538721
22,2,3,74,0.34749967
22,2,4,125,0.14429487
22,2,5,141,0.055907559
23,2,0,1,0.14240365
23,2,1,41,0.15968572
23,2,2,215,0.27159762
23,2,3,0,0.20490737
23,2,4,11,0.089615583
23,2,5,22,0.13179004
24,2,0,182,0.21860385
24,2,1,112,0.16295366
24,2,2,81,0.10113022
24,2,3,74,0.13027833
24,2,4,1,0.19889277
24,2,5,150,0.18814118
25,2,0,20,0.062000714
25,2,1,174,0.10796603
25,2,2,77,0.26798704
25,2,3,74,0.31433564
25,2,4,125,0.18553111
25,2,5,141,0.062179461
26,2,0,1,0.1424208
26,2,1,41,0.15383105
26,2,2,215,0.24752739
26,2,3,0,0.21354423
26,2,4,11,0.10713752
26,2,5,22,0.13553901
27,2,0,228,0.18548101
27,2,1,127,0.15271878
27,2,2,16,0.16119537
27,2,3,118,0.15722893
27,2,4,200,0.19970912
27,2,5,233,0.14366679
28,2,0,201,0.18330623
28,2,1,230,0.1495392
28,2,2,73,0.19893152
28,2,3,189,0.16787651
28,2,4,182,0.15332374
28,2,5,106,0.14702277
29,2,0,84,0.021301618
29,2,1,128,0.30059412
29,2,2,39,0.07514181
29,2,3,195,0.16481584
29,2,4,159,0.41973108
29,2,5,146,0.018415498
30,2,0,86,0.13852102
30,2,1,255,0.20591259
30,2,2,7,0.13758083
30,2,3,5,0.16195145
30,2,4,31,0.16741411
30,2,5,155,0.18861999
31,2,0,238,0.17051411
31,2,1,76,0.14284877
31,2,2,42,0.18673286
31,2,3,172,0.1628685
31,2,4,251,0.17281848
31,2,5,196,0.16421731
32,2,0,213,0.14997521
32,2,1,1,0.15379795
32,2,2,248,0.16671826
32,2,3,75,0.1546182
32,2,4,154,0.19609903
32,2,5,58,0.17879128
33,2,0,9,0.13411909
33,2,1,48,0.10879716
33,2,2,41,0.25480577
33,2,3,133,0.1502441
33,2,4,38,0.18604665
33,2,5,153,0.16598719
34,2,0,239,0.13674164
34,2,1,49,0.12056711
34,2,2,39,0.10576806
34,2,3,37,0.14850731
34,2,4,2,0.19675547
34,2,5,203,0.2916604
35,2,0,175,0.19165345
35,2,1,43,0.16765395
35,2,2,169,0.1214781
35,2,3,177,0.18067054
35,2,4,1,0.1542156
35,2,5,21,0.18432838
36,2,0,88,0.13172333
36,2,1,60,0.17140819
36,2,2,201,0.16607367
36,2,3,106,0.18829998
36,2,4,17,0.14124317
36,2,5,31,0.20125163
37,2,0,161,0.17601047
37,2,1,250,0.1594843
37,2,2,193,0.14916371
37,2,3,105,0.17472562
37,2,4,40,0.15845674
37,2,5,143,0.18215911
38,2,0,153,0.16694681
38,2,1,73,0.21792001
38,2,2,195,0.10425211
38,2,3,226,0.13032955
38,2,4,3,0.17896469
38,2,5,190,0.20158684
39,2,0,20,0.032982424
39,2,1,174,0.081678256
39,2,2,77,0.2936109
39,2,3,74,0.41586483
39,2,4,125,0.13498902
39,2,5,141,0.04087463
40,2,0,239,0.14029828
40,2,1,49,0.092464745
40,2,2,39,0.093775593
40,2,3,37,0.13755861
40,2,4,2,0.21258762
40,2,5,203,0.32331514
41,2,0,32,0.17012501
41,2,1,182,0.15217057
41,2,2,10,0.16224883
41,2,3,239,0.15956122
41,2,4,233,0.1609537
41,2,5,35,0.19494066
42,2,0,97,0.18606454
42,2,1,183,0.11159927
42,2,2,173,0.15725277
42,2,3,201,0.2211818
42,2,4,81,0.090164445
42,2,5,140,0.23373719
43,2,0,132,0.18529728
43,2,1,100,0.15666552
43,2,2,168,0.17425916
43,2,3,26,0.15776922
43,2,4,88,0.19700871
43,2,5,38,0.12900013
44,2,0,40,0.21850201
44,2,1,59,0.1245063
44,2,2,24,0.13031784
44,2,3,210,0.19933492
44,2,4,115,0.17240831
44,2,5,26,0.15493065
45,2,0,232,0.18534613
45,2,1,209,0.15759754
45,2,2,168,0.1650504
45,2,3,111,0.18512934
45,2,4,118,0.13867542
45,2,5,117,0.16820115
46,2,0,24,0.16438653
46,2,1,70,0.15250564
46,2,2,203,0.15712802
46,2,3,7,0.15902571
46,2,4,14,0.20309168
46,2,5,226,0.16386248
47,2,0,194,0.16173457
47,2,1,94,0.162119
47,2,2,187,0.17804551
47,2,3,85,0.15538362
47,2,4,38,0.13700546
47,2,5,117,0.20571189
48,2,0,242,0.083203852
48,2,1,21,0.10819041
48,2,2,76,0.33584222
48,2,3,89,0.22841592
48,2,4,101,0.048805356
48,2,5,185,0.19554222
49,2,0,132,0.28310928
49,2,1,205,0.12461706
49,2,2,123,0.13602962
49,2,3,135,0.13955463
49,2,4,90,0.17016485
49,2,5,184,0.14652455
50,2,0,51,0.1785108
50,2,1,67,0.16258632
50,2,2,61,0.14584532
50,2,3,185,0.16377001
50,2,4,58,0.18795025
50,2,5,182,0.1613373
51,2,0,160,0.10594486
51,2,1,185,0.15653035
51,2,2,94,0.19410187
51,2,3,231,0.15603518
51,2,4,158,0.27546731
51,2,5,98,0.11192042
52,2,0,44,0.17348333
52,2,1,163,0.17384735
52,2,2,207,0.12964675
52,2,3,16,0.19201046
52,2,4,126,0.18202128
52,2,5,15,0.14899087
53,2,0,84,0.017308688
53,2,1,128,0.32024139
53,2,2,39,0.054315276
53,2,3,195,0.20204444
53,2,4,159,0.39229774
53,2,5,146,0.013792482
0,3,0,54,0.40410465
0,3,1,143,0.15111654
0,3,2,116,0.13780491
0,3,3,118,0.10502817
0,3,4,117,0.10335747
0,3,5,124,0.098588258
1,3,0,44,0.47572559
1,3,1,118,0.12325148
1,3,2,220,0.12146527
1,3,3,157,0.10633868
1,3,4,128,0.086223342
1,3,5,71,0.086995631
2,3,0,163,0.33905566
2,3,1,220,0.18828404
2,3,2,44,0.13814875
2,3,3,157,0.12381767
2,3,4,143,0.11335992
2,3,5,128,0.09733393
3,3,0,157,0.35627234
3,3,1,188,0.15896936
3,3,2,225,0.14399847
3,3,3,133,0.11417026
3,3,4,233,0.11515261
3,3,5,166,0.11143696
4,3,0,157,0.27593878
