token_pos,layer,slot,expert_id,gate_weight
28,0,4,55,0.11534306
28,0,5,64,0.14593221
29,0,0,52,0.074689746
29,0,1,79,0.28654838
29,0,2,55,0.023907393
29,0,3,174,0.036331885
29,0,4,77,0.078588903
29,0,5,213,0.49993372
30,0,0,62,0.094347492
30,0,1,232,0.1304277
30,0,2,21,0.1091586
30,0,3,96,0.38044295
30,0,4,86,0.14656863
30,0,5,222,0.13905466
31,0,0,7,0.16337088
31,0,1,28,0.20103334
31,0,2,177,0.12114584
31,0,3,193,0.065165266
31,0,4,42,0.24210732
31,0,5,206,0.20717734
32,0,0,108,0.20004806
32,0,1,90,0.14169489
32,0,2,4,0.18334383
32,0,3,71,0.15324549
32,0,4,235,0.155311
32,0,5,160,0.16635671
33,0,0,106,0.064030014
33,0,1,103,0.20097287
33,0,2,73,0.47557011
33,0,3,3,0.077100359
33,0,4,9,0.12434488
33,0,5,84,0.057981774
34,0,0,236,0.066370942
34,0,1,56,0.39864674
34,0,2,42,0.10717163
34,0,3,201,0.097035512
34,0,4,24,0.27068847
34,0,5,218,0.060086731
35,0,0,106,0.10008545
35,0,1,229,0.29198933
35,0,2,179,0.12877312
35,0,3,57,0.081035823
35,0,4,1,0.24888009
35,0,5,5,0.14923619
36,0,0,26,0.12649034
36,0,1,185,0.10804655
36,0,2,131,0.126719
36,0,3,76,0.43363839
36,0,4,232,0.084769145
36,0,5,222,0.12033657
37,0,0,64,0.13561848
37,0,1,47,0.1527143
37,0,2,167,0.11223522
37,0,3,164,0.17102517
37,0,4,14,0.24525982
37,0,5,173,0.18314701
38,0,0,236,0.12073876
38,0,1,182,0.19869247
38,0,2,178,0.16441645
38,0,3,189,0.18838023
38,0,4,117,0.15220188
38,0,5,124,0.17557018
39,0,0,107,0.085080922
39,0,1,132,0.37857917
39,0,2,29,0.076346487
39,0,3,62,0.021921093
39,0,4,106,0.40279251
39,0,5,74,0.035279851
40,0,0,236,0.071752355
40,0,1,56,0.49198353
40,0,2,42,0.12552088
40,0,3,201,0.065645546
40,0,4,24,0.20370449
40,0,5,218,0.041393224
41,0,0,61,0.077840887
41,0,1,96,0.46042749
41,0,2,183,0.065568149
41,0,3,189,0.094088703
41,0,4,97,0.22531307
41,0,5,132,0.07676167
42,0,0,226,0.35612857
42,0,1,216,0.033283424
42,0,2,219,0.063927107
42,0,3,125,0.33153275
42,0,4,146,0.057061084
42,0,5,236,0.15806708
43,0,0,55,0.085322499
43,0,1,104,0.046367116
43,0,2,178,0.14885001
43,0,3,216,0.056409597
43,0,4,42,0.1365532
43,0,5,228,0.52649754
44,0,0,169,0.31428164
44,0,1,14,0.098214112
44,0,2,150,0.06075681
44,0,3,120,0.078235462
44,0,4,156,0.075837426
44,0,5,29,0.37267458
45,0,0,242,0.10189545
45,0,1,148,0.1888154
45,0,2,31,0.14457652
45,0,3,46,0.19209318
45,0,4,153,0.23687503
45,0,5,235,0.13574439
46,0,0,60,0.17774142
46,0,1,169,0.13354693
46,0,2,164,0.1402632
46,0,3,5,0.19351801
46,0,4,187,0.13842103
46,0,5,241,0.21650939
47,0,0,183,0.27386978
47,0,1,141,0.28987405
47,0,2,32,0.055133294
47,0,3,246,0.30173433
47,0,4,223,0.032886434
47,0,5,200,0.046502091
48,0,0,189,0.066780023
48,0,1,107,0.070717864
48,0,2,102,0.32127798
48,0,3,62,0.045459807
48,0,4,50,0.28194359
48,0,5,77,0.21382071
49,0,0,89,0.099749051
49,0,1,218,0.12368307
49,0,2,200,0.095893651
49,0,3,17,0.14646302
49,0,4,40,0.44837037
49,0,5,64,0.085840791
50,0,0,232,0.29782468
50,0,1,201,0.15024848
50,0,2,101,0.17322502
50,0,3,175,0.13570511
50,0,4,199,0.17593983
50,0,5,26,0.067056857
51,0,0,18,0.039069496
51,0,1,146,0.42037594
51,0,2,109,0.16374284
51,0,3,30,0.23038016
51,0,4,138,0.11651242
51,0,5,105,0.029919116
52,0,0,218,0.12333807
52,0,1,192,0.2403343
52,0,2,65,0.11396695
52,0,3,231,0.15110192
52,0,4,94,0.17208008
52,0,5,130,0.1991787
53,0,0,168,0.40969256
53,0,1,123,0.43780065
53,0,2,13,0.032266464
53,0,3,253,0.057285868
53,0,4,63,0.027587701
53,0,5,121,0.035366718
54,0,0,86,0.046574704
54,0,1,93,0.064256154
54,0,2,87,0.33304259
54,0,3,60,0.18444361
54,0,4,242,0.17827551
54,0,5,246,0.19340745
55,0,0,202,0.14423287
55,0,1,219,0.091638587
55,0,2,234,0.15542713
55,0,3,19,0.20007078
55,0,4,0,0.16680588
55,0,5,56,0.24182473
56,0,0,26,0.24682339
56,0,1,152,0.12484263
56,0,2,29,0.2378266
56,0,3,178,0.15681681
56,0,4,121,0.11826047
56,0,5,208,0.11543009
57,0,0,39,0.14068426
57,0,1,46,0.1387583
57,0,2,146,0.20493464
57,0,3,62,0.077744268
57,0,4,11,0.21482351
57,0,5,34,0.22305499
58,0,0,17,0.21315618
58,0,1,101,0.13072149
58,0,2,24,0.13724667
58,0,3,158,0.19987093
58,0,4,189,0.14350498
58,0,5,213,0.17549971
59,0,0,52,0.05119114
59,0,1,79,0.32203171
59,0,2,55,0.041601587
59,0,3,174,0.063958727
59,0,4,77,0.051956262
59,0,5,213,0.46926054
60,0,0,76,0.036886621
60,0,1,57,0.030462552
60,0,2,29,0.60800529
60,0,3,24,0.026353948
60,0,4,188,0.2623612
60,0,5,44,0.035930388
61,0,0,164,0.2544831
61,0,1,165,0.055492248
61,0,2,14,0.064294428
61,0,3,206,0.35953957
61,0,4,47,0.11850864
61,0,5,154,0.14768198
62,0,0,79,0.045307022
62,0,1,54,0.26987195
62,0,2,44,0.049803559
62,0,3,248,0.083080456
62,0,4,182,0.23125876
62,0,5,231,0.32067823
63,0,0,151,0.151448
63,0,1,74,0.15220603
63,0,2,252,0.2024954
63,0,3,77,0.10200133
63,0,4,116,0.19850054
63,0,5,225,0.19334866
64,0,0,236,0.096121952
64,0,1,56,0.42219085
64,0,2,42,0.0631558
64,0,3,201,0.084601909
64,0,4,24,0.26317531
64,0,5,218,0.070754185
65,0,0,212,0.12723047
65,0,1,236,0.20779723
65,0,2,231,0.22290725
65,0,3,9,0.13956478
65,0,4,248,0.071166024
65,0,5,201,0.23133427
66,0,0,107,0.13699025
66,0,1,132,0.3386021
66,0,2,29,0.040244646
66,0,3,62,0.02597063
66,0,4,106,0.43278241
66,0,5,74,0.025409941
67,0,0,169,0.34914839
67,0,1,14,0.040229235
67,0,2,150,0.042327087
67,0,3,120,0.04069224
67,0,4,156,0.097008064
67,0,5,29,0.43059498
68,0,0,127,0.2449697
68,0,1,23,0.22720726
68,0,2,24,0.10123581
68,0,3,13,0.063899942
68,0,4,19,0.084841579
68,0,5,28,0.27784568
69,0,0,79,0.058380499
69,0,1,54,0.24044609
69,0,2,44,0.065197848
69,0,3,248,0.084817916
69,0,4,182,0.2310545
69,0,5,231,0.32010314
70,0,0,161,0.10500979
70,0,1,185,0.14850736
70,0,2,123,0.21140361
70,0,3,36,0.18204892
70,0,4,29,0.1422161
70,0,5,56,0.21081424
71,0,0,236,0.087685309
71,0,1,56,0.41516444
71,0,2,42,0.09217342
71,0,3,201,0.076038316
71,0,4,24,0.2812731
71,0,5,218,0.047665391
72,0,0,135,0.099702843
72,0,1,40,0.25517493
72,0,2,39,0.15228602
72,0,3,124,0.16703783
72,0,4,80,0.12913971
72,0,5,250,0.19665869
73,0,0,107,0.092426464
73,0,1,132,0.35392657
73,0,2,29,0.044367045
73,0,3,62,0.032690823
73,0,4,106,0.44345799
73,0,5,74,0.033131171
74,0,0,191,0.48829857
74,0,1,201,0.10722519
74,0,2,253,0.11395555
74,0,3,22,0.032945789
74,0,4,178,0.10391963
74,0,5,237,0.15365529
75,0,0,85,0.14171772
75,0,1,242,0.093159258
75,0,2,71,0.083473787
75,0,3,186,0.10016888
75,0,4,87,0.52243549
75,0,5,174,0.059044883
76,0,0,79,0.059825666
76,0,1,54,0.31582752
76,0,2,44,0.063875273
76,0,3,248,0.11756312
76,0,4,182,0.18533342
76,0,5,231,0.25757501
77,0,0,161,0.099002019
77,0,1,185,0.14955379
77,0,2,123,0.21859382
77,0,3,36,0.17350589
77,0,4,29,0.15678751
77,0,5,56,0.20255698
78,0,0,89,0.13972883
78,0,1,173,0.13346137
78,0,2,64,0.13026123
78,0,3,30,0.39666566
78,0,4,238,0.10937601
78,0,5,94,0.090506911
79,0,0,107,0.10979282
79,0,1,132,0.34519726
79,0,2,29,0.051050719
79,0,3,62,0.039630588
79,0,4,106,0.42195481
79,0,5,74,0.03237376
80,0,0,236,0.070911929
80,0,1,56,0.52620214
80,0,2,42,0.14457105
80,0,3,201,0.062412083
80,0,4,24,0.16259232
80,0,5,218,0.03331051
81,0,0,20,0.18307272
81,0,1,185,0.14628702
81,0,2,225,0.33567759
81,0,3,75,0.08650317
81,0,4,21,0.16328581
81,0,5,203,0.085173689
82,0,0,79,0.064211451
82,0,1,54,0.25410339
82,0,2,44,0.072607696
82,0,3,248,0.13732001
82,0,4,182,0.24087584
82,0,5,231,0.23088156
83,0,0,225,0.25485769
83,0,1,244,0.26663697
83,0,2,136,0.1187174
83,0,3,150,0.17721894
83,0,4,17,0.072715066
83,0,5,51,0.10985397
84,0,0,126,0.080697984
84,0,1,6,0.50425899
84,0,2,148,0.084345855
84,0,3,169,0.10469969
84,0,4,216,0.056949411
84,0,5,111,0.16904815
85,0,0,25,0.21482079
85,0,1,135,0.17465067
85,0,2,209,0.18147668
85,0,3,139,0.12422874
85,0,4,93,0.10891113
85,0,5,133,0.19591202
86,0,0,52,0.077826194
86,0,1,79,0.26976585
86,0,2,55,0.019814834
86,0,3,174,0.018812995
86,0,4,77,0.12228086
86,0,5,213,0.49149927
87,0,0,101,0.23288038
87,0,1,156,0.13569571
87,0,2,25,0.13885234
87,0,3,242,0.10296313
87,0,4,83,0.17394462
87,0,5,167,0.21566381
88,0,0,7,0.13126603
88,0,1,234,0.046409179
88,0,2,194,0.26983148
88,0,3,27,0.14385445
88,0,4,161,0.19585094
88,0,5,241,0.21278793
89,0,0,144,0.23099165
89,0,1,65,0.15008605
89,0,2,27,0.16591255
89,0,3,212,0.20432609
89,0,4,153,0.10835996
89,0,5,22,0.14032371
90,0,0,178,0.33524922
90,0,1,60,0.042885892
90,0,2,2,0.27387473
90,0,3,209,0.21689959
90,0,4,39,0.070178419
90,0,5,139,0.06091211
91,0,0,49,0.06484583
91,0,1,121,0.1852762
91,0,2,44,0.17325078
91,0,3,81,0.13920034
91,0,4,129,0.22219183
91,0,5,198,0.21523504
92,0,0,248,0.05123822
92,0,1,191,0.10217012
92,0,2,241,0.12911521
92,0,3,118,0.14880626
92,0,4,80,0.097495213
92,0,5,192,0.47117499
93,0,0,3,0.31789237
93,0,1,130,0.09766461
93,0,2,167,0.090627372
93,0,3,92,0.28661552
93,0,4,46,0.075377025
93,0,5,101,0.13182312
94,0,0,96,0.06111411
94,0,1,168,0.084397547
94,0,2,117,0.11193315
94,0,3,209,0.1644143
94,0,4,71,0.34468204
94,0,5,141,0.23345889
95,0,0,185,0.56295788
95,0,1,77,0.074959725
95,0,2,214,0.098287791
95,0,3,53,0.10735801
95,0,4,235,0.08408805
95,0,5,254,0.07234858
96,0,0,215,0.15997656
96,0,1,194,0.24748398
96,0,2,168,0.09305831
96,0,3,101,0.13435356
96,0,4,169,0.24186449
96,0,5,249,0.12326311
97,0,0,46,0.28655669
97,0,1,62,0.13395859
97,0,2,159,0.20234987
97,0,3,67,0.21589474
97,0,4,143,0.08201398
97,0,5,182,0.079226136
98,0,0,34,0.2632907
98,0,1,47,0.14979948
98,0,2,228,0.12287942
98,0,3,16,0.16096669
98,0,4,73,0.18583661
98,0,5,91,0.11722707
99,0,0,221,0.2498114
99,0,1,93,0.22374907
99,0,2,50,0.24697126
99,0,3,255,0.1489819
99,0,4,51,0.064172059
99,0,5,27,0.066314273
100,0,0,225,0.16770124
100,0,1,165,0.1155974
100,0,2,127,0.17765976
100,0,3,199,0.35197508
100,0,4,190,0.11071385
100,0,5,236,0.076352634
101,0,0,189,0.086846873
101,0,1,107,0.10258178
101,0,2,102,0.23745647
101,0,3,62,0.048379939
101,0,4,50,0.25060984
101,0,5,77,0.2741251
102,0,0,93,0.24791862
102,0,1,154,0.24814771
102,0,2,95,0.16968851
102,0,3,232,0.068553939
102,0,4,104,0.21345286
102,0,5,90,0.052238375
103,0,0,55,0.14721283
103,0,1,71,0.13151766
103,0,2,53,0.15293784
103,0,3,240,0.16265298
103,0,4,59,0.13487744
103,0,5,0,0.27080125
104,0,0,52,0.079894863
104,0,1,79,0.24901852
104,0,2,55,0.010821735
104,0,3,174,0.01902861
104,0,4,77,0.090378821
104,0,5,213,0.55085742
105,0,0,235,0.14017725
105,0,1,244,0.22920914
105,0,2,137,0.11594608
105,0,3,92,0.19275124
105,0,4,9,0.22382598
105,0,5,126,0.098090298
106,0,0,169,0.36105007
106,0,1,14,0.083089374
106,0,2,150,0.034541488
106,0,3,120,0.05568441
106,0,4,156,0.1330395
106,0,5,29,0.33259514
107,0,0,222,0.27927589
107,0,1,44,0.1638654
107,0,2,219,0.12876828
107,0,3,0,0.17087379
107,0,4,54,0.11867712
107,0,5,33,0.13853952
108,0,0,79,0.061101057
108,0,1,124,0.054194633
108,0,2,96,0.35846195
108,0,3,37,0.32954428
108,0,4,11,0.12304624
108,0,5,191,0.073651783
109,0,0,176,0.11987833
109,0,1,110,0.12084669
109,0,2,147,0.099126227
109,0,3,77,0.13599512
109,0,4,14,0.14422692
109,0,5,113,0.37992668
110,0,0,152,0.13812816
110,0,1,83,0.067369871
110,0,2,28,0.4474743
110,0,3,180,0.11276343
110,0,4,118,0.11328903
110,0,5,77,0.12097517
111,0,0,128,0.44676068
111,0,1,130,0.093271807
111,0,2,181,0.13382816
111,0,3,64,0.15411435
111,0,4,232,0.07659442
111,0,5,153,0.095430553
112,0,0,107,0.10266146
112,0,1,132,0.33638075
112,0,2,29,0.033256169
112,0,3,62,0.032767035
112,0,4,106,0.47285998
112,0,5,74,0.02207459
113,0,0,221,0.29034165
113,0,1,93,0.16099776
113,0,2,50,0.24136151
113,0,3,255,0.20945749
113,0,4,51,0.042740766
113,0,5,27,0.055100825
114,0,0,129,0.21912739
114,0,1,62,0.17129436
114,0,2,176,0.11444975
114,0,3,177,0.096231595
114,0,4,184,0.043287974
114,0,5,195,0.35560897
115,0,0,161,0.09541817
115,0,1,217,0.24222273
115,0,2,66,0.12472431
115,0,3,174,0.14258999
115,0,4,51,0.15576841
115,0,5,252,0.23927644
116,0,0,61,0.22987477
116,0,1,57,0.11054124
116,0,2,145,0.13899694
116,0,3,3,0.28136617
116,0,4,117,0.14002079
116,0,5,7,0.099200062
117,0,0,55,0.043759286
117,0,1,167,0.2138965
117,0,2,5,0.11098664
117,0,3,205,0.078652173
117,0,4,151,0.3507753
117,0,5,199,0.20193008
118,0,0,162,0.17795479
118,0,1,242,0.12544106
118,0,2,10,0.12099613
118,0,3,140,0.2778886
118,0,4,201,0.16956334
118,0,5,191,0.12815608
119,0,0,170,0.26817444
119,0,1,114,0.074730106
119,0,2,73,0.092426144
119,0,3,23,0.29114261
119,0,4,135,0.21014006
119,0,5,142,0.063386649
120,0,0,248,0.050336231
120,0,1,119,0.085390046
120,0,2,40,0.17776483
120,0,3,92,0.23467147
120,0,4,227,0.249016
120,0,5,199,0.20282142
121,0,0,144,0.15609561
121,0,1,159,0.098771811
121,0,2,142,0.25572336
121,0,3,195,0.13169955
121,0,4,130,0.18695745
121,0,5,72,0.17075229
122,0,0,236,0.11429373
122,0,1,2,0.072109587
122,0,2,255,0.26421642
122,0,3,47,0.2121665
122,0,4,185,0.13880125
122,0,5,104,0.19841254
123,0,0,97,0.045954369
123,0,1,13,0.049021877
123,0,2,147,0.45356649
123,0,3,152,0.32869506
123,0,4,251,0.062077869
123,0,5,240,0.060684394
124,0,0,155,0.13939326
124,0,1,112,0.30728993
124,0,2,217,0.27141377
124,0,3,220,0.079665691
124,0,4,101,0.080770411
124,0,5,157,0.12146691
125,0,0,168,0.38359544
125,0,1,123,0.47351718
125,0,2,13,0.034931172
125,0,3,253,0.05111067
125,0,4,63,0.030367477
125,0,5,121,0.026478073
126,0,0,78,0.30384675
126,0,1,231,0.082540601
126,0,2,192,0.064438611
126,0,3,128,0.36638501
126,0,4,225,0.13948195
126,0,5,123,0.043307006
127,0,0,132,0.24668542
127,0,1,214,0.11702002
127,0,2,160,0.22573757
127,0,3,12,0.084267333
127,0,4,77,0.16019304
127,0,5,225,0.16609661
128,0,0,122,0.21638587
128,0,1,147,0.13458815
128,0,2,218,0.11234885
128,0,3,19,0.17123714
128,0,4,38,0.22642604
128,0,5,51,0.13901393
129,0,0,71,0.16294152
129,0,1,61,0.17934962
129,0,2,216,0.21339159
129,0,3,125,0.13367385
129,0,4,199,0.16816594
129,0,5,246,0.14247747
130,0,0,93,0.42392096
130,0,1,154,0.1014828
130,0,2,95,0.20973846
130,0,3,232,0.074201182
130,0,4,104,0.14721738
130,0,5,90,0.043439217
131,0,0,31,0.12106026
131,0,1,92,0.20631501
131,0,2,95,0.17410214
131,0,3,63,0.13488412
131,0,4,188,0.21001893
131,0,5,249,0.1536195
132,0,0,52,0.050497763
132,0,1,79,0.30622342
132,0,2,55,0.024919834
132,0,3,174,0.062398355
132,0,4,77,0.04532747
132,0,5,213,0.51063311
133,0,0,162,0.12029448
133,0,1,210,0.13906607
133,0,2,15,0.21768995
133,0,3,3,0.13608432
133,0,4,68,0.15738845
133,0,5,163,0.22947673
134,0,0,70,0.26340798
134,0,1,166,0.1619339
134,0,2,65,0.14191234
134,0,3,207,0.27438939
134,0,4,108,0.062821142
134,0,5,239,0.095535293
135,0,0,169,0.31684646
135,0,1,14,0.16032258
135,0,2,150,0.026456628
135,0,3,120,0.10612816
135,0,4,156,0.077388786
135,0,5,29,0.31285736
136,0,0,156,0.13992889
136,0,1,151,0.1636059
136,0,2,106,0.078302599
136,0,3,22,0.17504153
136,0,4,55,0.32464346
136,0,5,184,0.11847759
137,0,0,103,0.3199895
137,0,1,236,0.14593463
137,0,2,248,0.1910132
137,0,3,181,0.14782701
137,0,4,116,0.13250828
137,0,5,156,0.062727414
138,0,0,189,0.079077601
138,0,1,107,0.094054691
138,0,2,102,0.31038269
138,0,3,62,0.066595584
138,0,4,50,0.22045419
138,0,5,77,0.22943522
139,0,0,169,0.3335951
139,0,1,14,0.093567446
139,0,2,150,0.029230895
139,0,3,120,0.084993877
139,0,4,156,0.088176191
139,0,5,29,0.37043649
140,0,0,131,0.15058298
140,0,1,196,0.17237271
140,0,2,49,0.16602659
140,0,3,122,0.20970744
140,0,4,130,0.14876285
140,0,5,26,0.15254739
141,0,0,34,0.31791782
141,0,1,131,0.050908498
141,0,2,168,0.04352311
141,0,3,49,0.083515771
141,0,4,150,0.23289222
141,0,5,198,0.27124256
142,0,0,17,0.16781476
142,0,1,142,0.13495097
142,0,2,173,0.29615867
142,0,3,7,0.1372627
142,0,4,210,0.13519363
142,0,5,228,0.12861927
143,0,0,234,0.23204105
143,0,1,97,0.17859703
143,0,2,126,0.10779294
143,0,3,92,0.17272337
143,0,4,248,0.062922902
143,0,5,243,0.2459227
144,0,0,203,0.045230839
144,0,1,230,0.24020846
144,0,2,217,0.091305666
144,0,3,211,0.25092304
144,0,4,132,0.10158861
144,0,5,156,0.27074337
145,0,0,234,0.10579119
145,0,1,85,0.073220789
145,0,2,188,0.16451232
145,0,3,203,0.059732512
145,0,4,106,0.10192466
145,0,5,244,0.49481851
146,0,0,192,0.21636389
146,0,1,134,0.17631961
146,0,2,235,0.13170196
146,0,3,221,0.0943124
146,0,4,198,0.29274717
146,0,5,131,0.088554911
147,0,0,74,0.14373329
147,0,1,184,0.063624226
147,0,2,57,0.11814305
147,0,3,205,0.046032026
147,0,4,7,0.38135293
147,0,5,23,0.24711452
148,0,0,107,0.093067996
148,0,1,132,0.33822975
148,0,2,29,0.039303683
148,0,3,62,0.03599032
148,0,4,106,0.46918884
148,0,5,74,0.024219429
149,0,0,221,0.34789073
149,0,1,93,0.18684533
149,0,2,50,0.21451195
149,0,3,255,0.15183905
149,0,4,51,0.03809417
149,0,5,27,0.060818788
150,0,0,223,0.2619901
150,0,1,251,0.29210967
150,0,2,200,0.1361886
150,0,3,229,0.14850086
150,0,4,106,0.062329091
150,0,5,114,0.098881677
151,0,0,17,0.10714025
151,0,1,142,0.11685486
151,0,2,173,0.36747405
151,0,3,7,0.16849346
151,0,4,210,0.10415845
151,0,5,228,0.13587895
152,0,0,188,0.056561012
152,0,1,34,0.075564504
152,0,2,119,0.23449594
152,0,3,147,0.085008107
152,0,4,20,0.4282093
152,0,5,25,0.12016116
153,0,0,152,0.076493956
153,0,1,83,0.073447116
153,0,2,28,0.45947361
153,0,3,180,0.15641747
153,0,4,118,0.090372242
153,0,5,77,0.14379558
154,0,0,179,0.10889407
154,0,1,215,0.37850553
154,0,2,91,0.14926951
154,0,3,35,0.071423113
154,0,4,0,0.1458414
154,0,5,193,0.14606637
155,0,0,70,0.14945908
155,0,1,177,0.12538327
155,0,2,106,0.12754013
155,0,3,58,0.11388888
155,0,4,187,0.19533189
155,0,5,245,0.28839678
156,0,0,58,0.032267142
156,0,1,103,0.36801228
156,0,2,134,0.23159146
156,0,3,23,0.1780123
156,0,4,41,0.1109727
156,0,5,167,0.07914412
157,0,0,86,0.069758475
157,0,1,58,0.035981636
157,0,2,170,0.10105096
157,0,3,225,0.23646185
157,0,4,130,0.05261299
157,0,5,158,0.50413406
158,0,0,52,0.056446835
158,0,1,79,0.263787
158,0,2,55,0.026472721
158,0,3,174,0.015063231
158,0,4,77,0.15124914
158,0,5,213,0.486981
159,0,0,157,0.20537131
159,0,1,220,0.2245267
159,0,2,53,0.15415485
159,0,3,206,0.20324044
159,0,4,16,0.09734042
159,0,5,148,0.11536627
160,0,0,149,0.26821175
160,0,1,173,0.29141772
160,0,2,29,0.06035183
160,0,3,81,0.10265952
160,0,4,37,0.083520368
160,0,5,152,0.19383882
161,0,0,160,0.078371219
161,0,1,148,0.13911767
161,0,2,98,0.16809681
161,0,3,48,0.14153725
161,0,4,239,0.18173835
161,0,5,21,0.29113871
162,0,0,97,0.061821051
162,0,1,13,0.064886354
162,0,2,147,0.40007731
162,0,3,152,0.33478463
162,0,4,251,0.078125447
162,0,5,240,0.060305234
163,0,0,20,0.15531154
163,0,1,185,0.14908369
163,0,2,225,0.31048852
163,0,3,75,0.064524226
163,0,4,21,0.23831747
163,0,5,203,0.082274556
164,0,0,236,0.053304866
164,0,1,56,0.4423677
164,0,2,42,0.10664377
164,0,3,201,0.073515087
164,0,4,24,0.30101335
164,0,5,218,0.023155244
165,0,0,179,0.064805448
165,0,1,215,0.40266049
165,0,2,91,0.089608841
165,0,3,35,0.046734747
165,0,4,0,0.10528412
165,0,5,193,0.29090637
166,0,0,66,0.19959605
