token_pos,layer,slot,expert_id,gate_weight
2,5,2,167,0.16103566
2,5,3,34,0.14364289
2,5,4,138,0.14969386
2,5,5,51,0.13676441
3,5,0,46,0.39966747
3,5,1,160,0.13056664
3,5,2,53,0.12174522
3,5,3,104,0.10862274
3,5,4,50,0.12901042
3,5,5,252,0.11038748
4,5,0,246,0.28569838
4,5,1,200,0.17086071
4,5,2,167,0.1477675
4,5,3,50,0.1491148
4,5,4,53,0.12574099
4,5,5,125,0.12081759
5,5,0,46,0.24805774
5,5,1,53,0.23312843
5,5,2,94,0.19214073
5,5,3,21,0.12612829
5,5,4,247,0.10240385
5,5,5,104,0.098140925
6,5,0,94,0.21627539
6,5,1,107,0.21950817
6,5,2,104,0.18984476
6,5,3,53,0.13376762
6,5,4,125,0.12785695
6,5,5,110,0.11274715
7,5,0,179,0.33362511
7,5,1,228,0.18835491
7,5,2,252,0.1257893
7,5,3,104,0.11739913
7,5,4,125,0.11851481
7,5,5,167,0.11631674
8,5,0,179,0.28931591
8,5,1,125,0.19664495
8,5,2,228,0.14056164
8,5,3,253,0.13562314
8,5,4,53,0.11918852
8,5,5,90,0.11866583
9,5,0,34,0.22103
9,5,1,179,0.18080355
9,5,2,53,0.16959395
9,5,3,125,0.15100819
9,5,4,232,0.14356518
9,5,5,241,0.13399914
10,5,0,46,0.36802155
10,5,1,53,0.17784032
10,5,2,125,0.12143288
10,5,3,227,0.11392801
10,5,4,250,0.11021619
10,5,5,160,0.10856103
11,5,0,246,0.26930264
11,5,1,179,0.17685583
11,5,2,227,0.15420015
11,5,3,200,0.15224166
11,5,4,177,0.12459549
11,5,5,23,0.12280419
0,6,0,56,0.77288425
0,6,1,81,0.058770392
0,6,2,36,0.044321641
0,6,3,216,0.042006686
0,6,4,4,0.04155485
0,6,5,66,0.040462151
1,6,0,42,0.24568048
1,6,1,166,0.20345898
1,6,2,10,0.15688731
1,6,3,56,0.13790795
1,6,4,248,0.13382937
1,6,5,78,0.12223589
2,6,0,42,0.29162022
2,6,1,192,0.24959663
2,6,2,113,0.11838718
2,6,3,10,0.11647461
2,6,4,1,0.11598279
2,6,5,255,0.10793857
3,6,0,42,0.25274229
3,6,1,252,0.21944238
3,6,2,31,0.16736805
3,6,3,128,0.11994871
3,6,4,174,0.12263521
3,6,5,97,0.11786339
4,6,0,42,0.24172537
4,6,1,1,0.21499337
4,6,2,113,0.17902943
4,6,3,128,0.12593745
4,6,4,146,0.12733066
4,6,5,209,0.11098368
5,6,0,31,0.23407049
5,6,1,252,0.18325534
5,6,2,146,0.17340147
5,6,3,93,0.14111862
5,6,4,42,0.13500488
5,6,5,174,0.13314915
6,6,0,144,0.20296074
6,6,1,1,0.17634532
6,6,2,113,0.1756579
6,6,3,68,0.15136416
6,6,4,146,0.16044918
6,6,5,20,0.1332227
7,6,0,146,0.19722217
7,6,1,1,0.17040655
7,6,2,0,0.16083013
7,6,3,68,0.15562247
7,6,4,113,0.15708329
7,6,5,144,0.15883538
8,6,0,42,0.27447847
8,6,1,113,0.15068881
8,6,2,231,0.14127655
8,6,3,146,0.1655506
8,6,4,222,0.1358396
8,6,5,68,0.13216603
9,6,0,146,0.23887549
9,6,1,192,0.17494869
9,6,2,167,0.17100874
9,6,3,68,0.14060107
9,6,4,113,0.13964148
9,6,5,1,0.13492449
10,6,0,31,0.29567614
10,6,1,146,0.1782179
10,6,2,252,0.15755115
10,6,3,93,0.13579775
10,6,4,174,0.11857586
10,6,5,68,0.11418119
11,6,0,174,0.20622697
11,6,1,68,0.16728561
11,6,2,146,0.17707841
11,6,3,128,0.15325844
11,6,4,53,0.15331246
11,6,5,113,0.14283812
0,7,0,56,0.18553554
0,7,1,169,0.18649368
0,7,2,8,0.17174485
0,7,3,0,0.15413991
0,7,4,15,0.15581061
0,7,5,192,0.14627537
1,7,0,213,0.21442623
1,7,1,210,0.17946503
1,7,2,191,0.17938337
1,7,3,112,0.16215117
1,7,4,240,0.13475436
1,7,5,53,0.12981983
2,7,0,191,0.30118123
2,7,1,112,0.2340461
2,7,2,236,0.13868137
2,7,3,210,0.11728779
2,7,4,25,0.11363524
2,7,5,240,0.095168255
3,7,0,190,0.46065459
3,7,1,191,0.11798068
3,7,2,243,0.11646475
3,7,3,212,0.12190188
3,7,4,137,0.091564976
3,7,5,100,0.091433175
4,7,0,191,0.21468124
4,7,1,68,0.18079044
4,7,2,185,0.16996045
4,7,3,212,0.16006492
4,7,4,9,0.14166231
4,7,5,243,0.13284065
5,7,0,190,0.46496612
5,7,1,133,0.12034092
5,7,2,19,0.10780182
5,7,3,243,0.10761111
5,7,4,128,0.098639168
5,7,5,157,0.10064089
6,7,0,141,0.19428071
6,7,1,180,0.19208203
6,7,2,232,0.17954816
6,7,3,248,0.17238475
6,7,4,233,0.14010821
6,7,5,191,0.12159615
7,7,0,141,0.22717354
7,7,1,180,0.17759162
7,7,2,233,0.16526417
7,7,3,115,0.1532677
7,7,4,248,0.14947575
7,7,5,232,0.12722722
8,7,0,191,0.19481395
8,7,1,243,0.17380112
8,7,2,190,0.16227497
8,7,3,9,0.16583529
8,7,4,53,0.14471628
8,7,5,212,0.15855844
9,7,0,141,0.21220726
9,7,1,180,0.20626374
9,7,2,238,0.17681669
9,7,3,68,0.13924278
9,7,4,233,0.13336641
9,7,5,212,0.1321031
10,7,0,190,0.23971242
10,7,1,134,0.23500803
10,7,2,157,0.17315918
10,7,3,212,0.1471239
10,7,4,243,0.11126436
10,7,5,137,0.093732089
11,7,0,185,0.32384452
11,7,1,168,0.1736919
11,7,2,68,0.14338933
11,7,3,233,0.13012142
11,7,4,141,0.12223808
11,7,5,180,0.10671478
0,8,0,20,0.53095257
0,8,1,157,0.13523003
0,8,2,49,0.10461755
0,8,3,238,0.080159247
0,8,4,71,0.072060615
0,8,5,192,0.076979958
1,8,0,20,0.35106188
1,8,1,116,0.13584803
1,8,2,207,0.13863654
1,8,3,215,0.12753502
1,8,4,157,0.12668732
1,8,5,148,0.12023118
2,8,0,134,0.29725233
2,8,1,53,0.21058981
2,8,2,20,0.18108243
2,8,3,223,0.1144968
2,8,4,111,0.10387286
2,8,5,118,0.092705779
3,8,0,173,0.27230653
3,8,1,223,0.25397387
3,8,2,53,0.17613855
3,8,3,20,0.11116358
3,8,4,174,0.0981142
3,8,5,226,0.088303268
4,8,0,53,0.30074582
4,8,1,103,0.17963387
4,8,2,146,0.15440348
4,8,3,173,0.12380275
4,8,4,25,0.1290011
4,8,5,223,0.112413
5,8,0,173,0.31440443
5,8,1,53,0.19845866
5,8,2,223,0.19385663
5,8,3,226,0.11072071
5,8,4,20,0.098598167
5,8,5,6,0.08396139
6,8,0,202,0.23750941
6,8,1,53,0.23152833
6,8,2,15,0.21855634
6,8,3,28,0.12356868
6,8,4,167,0.094972216
6,8,5,26,0.09386503
7,8,0,15,0.24225156
7,8,1,157,0.18343535
7,8,2,28,0.1572978
7,8,3,202,0.1489653
7,8,4,53,0.14138247
7,8,5,167,0.12666751
8,8,0,15,0.23906095
8,8,1,53,0.23854461
8,8,2,80,0.18064788
8,8,3,167,0.11262561
8,8,4,30,0.12724912
8,8,5,173,0.1018718
9,8,0,28,0.26223776
9,8,1,15,0.20475261
9,8,2,167,0.17582227
9,8,3,134,0.11880995
9,8,4,30,0.13285889
9,8,5,53,0.10551854
10,8,0,173,0.32764426
10,8,1,53,0.20891784
10,8,2,30,0.15657294
10,8,3,118,0.11636011
10,8,4,128,0.10035697
10,8,5,223,0.09014789
11,8,0,53,0.26758191
11,8,1,111,0.18440819
11,8,2,15,0.1571634
11,8,3,103,0.14103292
11,8,4,28,0.12516768
11,8,5,114,0.12464591
0,9,0,72,0.75886339
0,9,1,93,0.050207771
0,9,2,103,0.047163352
0,9,3,119,0.0492015
0,9,4,138,0.048014775
0,9,5,207,0.046549197
1,9,0,52,0.26879424
1,9,1,15,0.18721098
1,9,2,235,0.14730901
1,9,3,209,0.1430773
1,9,4,87,0.12758881
1,9,5,75,0.12601963
2,9,0,209,0.29660711
2,9,1,52,0.18531193
2,9,2,58,0.15889643
2,9,3,220,0.13574569
2,9,4,159,0.1227873
2,9,5,235,0.10065157
3,9,0,159,0.37962413
3,9,1,69,0.14355408
3,9,2,236,0.12992972
3,9,3,220,0.11970819
3,9,4,223,0.11343556
3,9,5,243,0.1137483
4,9,0,209,0.37861338
4,9,1,159,0.1867954
4,9,2,222,0.12665442
4,9,3,220,0.10994383
4,9,4,235,0.10206836
4,9,5,242,0.095924616
5,9,0,159,0.31351873
5,9,1,134,0.20169009
5,9,2,207,0.13771525
5,9,3,255,0.12729883
5,9,4,154,0.11765067
5,9,5,163,0.1021264
6,9,0,99,0.2287159
6,9,1,191,0.17667846
6,9,2,96,0.17686304
6,9,3,181,0.14282098
6,9,4,28,0.14390096
6,9,5,235,0.13102062
7,9,0,191,0.25912559
7,9,1,235,0.18593827
7,9,2,95,0.15560634
7,9,3,99,0.15035807
7,9,4,34,0.13458775
7,9,5,181,0.11438397
8,9,0,209,0.29719463
8,9,1,159,0.21025716
8,9,2,163,0.16616745
8,9,3,220,0.12529199
8,9,4,52,0.11151046
8,9,5,181,0.089578353
9,9,0,191,0.25990278
9,9,1,58,0.16937762
9,9,2,235,0.16295215
9,9,3,34,0.14388436
9,9,4,181,0.13736005
9,9,5,114,0.126523
10,9,0,51,0.2853227
10,9,1,163,0.21393056
10,9,2,69,0.18392009
10,9,3,159,0.13915282
10,9,4,191,0.097148463
10,9,5,103,0.080525354
11,9,0,163,0.19121236
11,9,1,207,0.18317883
11,9,2,209,0.16233499
11,9,3,251,0.19612612
11,9,4,235,0.13665174
11,9,5,181,0.13049594
0,10,0,8,0.61811447
0,10,1,218,0.078188293
0,10,2,241,0.077161707
0,10,3,80,0.077834584
0,10,4,27,0.074739575
0,10,5,186,0.073961385
1,10,0,62,0.22447596
1,10,1,78,0.19630499
1,10,2,8,0.15969473
1,10,3,203,0.15780473
1,10,4,105,0.13124461
1,10,5,166,0.13047498
2,10,0,78,0.20472103
2,10,1,72,0.19709541
2,10,2,203,0.18551488
2,10,3,29,0.14633125
2,10,4,62,0.13628177
2,10,5,238,0.13005567
3,10,0,76,0.23755182
3,10,1,78,0.20014323
3,10,2,107,0.15490501
3,10,3,203,0.15562154
3,10,4,13,0.13030471
3,10,5,29,0.12147372
4,10,0,217,0.17968485
4,10,1,107,0.17318401
4,10,2,203,0.17216268
4,10,3,78,0.16709585
4,10,4,59,0.15591018
4,10,5,13,0.15196246
5,10,0,78,0.25669703
5,10,1,35,0.17175761
5,10,2,76,0.16570058
5,10,3,59,0.16176981
5,10,4,29,0.12473396
5,10,5,13,0.11934102
6,10,0,40,0.24380903
6,10,1,59,0.16866447
6,10,2,138,0.15942077
6,10,3,222,0.15222339
6,10,4,107,0.14252234
6,10,5,132,0.13336
7,10,0,40,0.3003343
7,10,1,210,0.18319584
7,10,2,59,0.14399241
7,10,3,62,0.12492752
7,10,4,107,0.12336915
7,10,5,248,0.1241808
8,10,0,203,0.21781449
8,10,1,72,0.17013958
8,10,2,107,0.16547477
8,10,3,166,0.15595599
8,10,4,78,0.1480667
8,10,5,59,0.1425485
9,10,0,40,0.30545321
9,10,1,72,0.17353398
9,10,2,13,0.15386672
9,10,3,107,0.12387876
9,10,4,222,0.128269
9,10,5,59,0.11499835
10,10,0,76,0.25631365
10,10,1,13,0.19561712
10,10,2,252,0.15225354
10,10,3,160,0.14084877
10,10,4,107,0.13337624
10,10,5,45,0.12159069
11,10,0,252,0.27453586
11,10,1,217,0.18033615
11,10,2,59,0.17379242
11,10,3,107,0.14049479
11,10,4,166,0.11530615
11,10,5,13,0.11553465
0,11,0,18,0.58120024
0,11,1,35,0.091618948
0,11,2,120,0.081035748
0,11,3,46,0.084420852
0,11,4,147,0.080002405
0,11,5,1,0.08172182
1,11,0,161,0.44275776
1,11,1,68,0.13074836
1,11,2,164,0.11185684
1,11,3,209,0.10569631
1,11,4,153,0.10488218
1,11,5,41,0.10405856
2,11,0,161,0.23615891
2,11,1,9,0.22722599
2,11,2,68,0.20812887
2,11,3,164,0.14751264
2,11,4,30,0.09799511
2,11,5,141,0.082978465
3,11,0,103,0.2416814
3,11,1,9,0.21271876
3,11,2,189,0.2058349
3,11,3,164,0.13723317
3,11,4,68,0.12860896
3,11,5,195,0.073922798
4,11,0,34,0.21127948
4,11,1,68,0.18568401
4,11,2,9,0.1892134
4,11,3,232,0.15263134
4,11,4,3,0.13704112
4,11,5,222,0.12415069
5,11,0,103,0.24741383
5,11,1,3,0.20196931
5,11,2,68,0.14105946
5,11,3,224,0.14512946
5,11,4,9,0.13663194
5,11,5,164,0.12779598
6,11,0,34,0.22108948
6,11,1,94,0.20155913
6,11,2,222,0.17210424
6,11,3,9,0.16234306
6,11,4,209,0.12016761
6,11,5,159,0.1227365
7,11,0,94,0.3646872
7,11,1,34,0.1554403
7,11,2,97,0.13495098
7,11,3,222,0.11931869
7,11,4,195,0.11213843
7,11,5,159,0.11346441
8,11,0,53,0.36999944
8,11,1,30,0.13699099
8,11,2,141,0.13004601
8,11,3,195,0.11591852
8,11,4,73,0.1133385
8,11,5,34,0.13370651
9,11,0,94,0.27524292
9,11,1,53,0.2345105
9,11,2,34,0.15857579
9,11,3,141,0.11967204
9,11,4,179,0.1084115
9,11,5,159,0.10358724
10,11,0,189,0.23033909
10,11,1,246,0.18602319
10,11,2,164,0.158563
10,11,3,81,0.15056652
10,11,4,68,0.13979855
10,11,5,34,0.13470967
11,11,0,53,0.2489475
11,11,1,30,0.16465919
11,11,2,248,0.15521675
11,11,3,195,0.13730873
11,11,4,34,0.14874242
11,11,5,50,0.14512537
0,12,0,80,0.57566559
0,12,1,154,0.08996208
0,12,2,113,0.084420696
0,12,3,169,0.082884423
0,12,4,36,0.082627133
0,12,5,229,0.08444009
1,12,0,19,0.4421986
1,12,1,169,0.11574832
1,12,2,242,0.11223239
1,12,3,143,0.11207552
1,12,4,144,0.10942747
1,12,5,43,0.10831774
2,12,0,19,0.19891922
2,12,1,4,0.17759179
2,12,2,41,0.16359396
2,12,3,92,0.16492967
2,12,4,15,0.15853773
2,12,5,191,0.13642763
3,12,0,141,0.27444106
3,12,1,92,0.24161014
3,12,2,4,0.20278008
3,12,3,189,0.10310012
3,12,4,19,0.09188395
3,12,5,144,0.086184651
4,12,0,189,0.19411615
4,12,1,142,0.1676093
4,12,2,218,0.15728267
4,12,3,14,0.1589333
4,12,4,154,0.16311158
4,12,5,122,0.15894696
5,12,0,189,0.21418333
5,12,1,141,0.19884047
5,12,2,124,0.17557493
5,12,3,4,0.16383767
5,12,4,218,0.12858908
5,12,5,191,0.11897455
6,12,0,239,0.3270013
6,12,1,14,0.19401072
6,12,2,124,0.17598189
6,12,3,45,0.10654935
6,12,4,218,0.096543193
6,12,5,115,0.099913523
7,12,0,14,0.32558289
7,12,1,134,0.1721521
7,12,2,239,0.13441452
7,12,3,195,0.13636351
7,12,4,154,0.11586928
7,12,5,124,0.11561767
8,12,0,14,0.20964907
8,12,1,92,0.17784314
8,12,2,218,0.17192927
8,12,3,167,0.15842679
8,12,4,15,0.15025628
8,12,5,189,0.13189547
9,12,0,14,0.3180525
9,12,1,189,0.13864245
9,12,2,142,0.13797794
9,12,3,92,0.13947731
9,12,4,124,0.14346391
9,12,5,218,0.1223859
10,12,0,2,0.34804961
10,12,1,4,0.14940572
10,12,2,92,0.1435841
10,12,3,189,0.13524486
10,12,4,198,0.12332626
10,12,5,218,0.10038945
11,12,0,14,0.21814212
11,12,1,189,0.17020236
11,12,2,2,0.15437293
11,12,3,124,0.1690264
11,12,4,218,0.14349349
11,12,5,234,0.14476271
0,13,0,129,0.71178764
0,13,1,44,0.065928362
0,13,2,255,0.05704499
0,13,3,107,0.060610972
0,13,4,60,0.052917812
0,13,5,106,0.051710278
1,13,0,129,0.21513668
1,13,1,106,0.15773112
1,13,2,47,0.15892795
1,13,3,155,0.1579942
1,13,4,132,0.15347219
1,13,5,23,0.15673785
2,13,0,17,0.272533
2,13,1,106,0.25033069
2,13,2,47,0.1640494
2,13,3,176,0.15399805
2,13,4,22,0.080447003
2,13,5,249,0.078641891
3,13,0,121,0.30607495
3,13,1,17,0.16483231
3,13,2,179,0.15589772
3,13,3,176,0.14827129
3,13,4,47,0.1342912
3,13,5,106,0.090632565
4,13,0,179,0.3668946
4,13,1,47,0.20627485
4,13,2,160,0.13456616
4,13,3,106,0.11558899
4,13,4,17,0.11106859
4,13,5,4,0.06560681
5,13,0,121,0.19488844
5,13,1,179,0.19252972
5,13,2,17,0.1808451
5,13,3,47,0.17397675
5,13,4,100,0.1572194
5,13,5,13,0.10054059
6,13,0,179,0.3323729
6,13,1,106,0.14623769
6,13,2,47,0.15248215
6,13,3,4,0.13745824
6,13,4,133,0.12511235
6,13,5,17,0.10633669
7,13,0,146,0.21682817
7,13,1,179,0.20407154
7,13,2,59,0.18962188
7,13,3,4,0.16645192
7,13,4,133,0.13283734
7,13,5,206,0.090189137
8,13,0,179,0.34598875
8,13,1,17,0.17837593
8,13,2,106,0.14632
8,13,3,143,0.14801259
8,13,4,133,0.092300892
8,13,5,146,0.089001827
9,13,0,179,0.29087979
9,13,1,4,0.16974726
9,13,2,146,0.16617244
9,13,3,133,0.15359761
9,13,4,59,0.12334282
9,13,5,19,0.096260056
10,13,0,179,0.35399866
